id,file_id,word,context
4302,bible-kjv.txt,charge,"the <b>charge</b> of mine heave offerings of all the hallowed things of the children of Israel; unto thee have I given them by reason of the anointing, and to thy sons, by an ordinance for ever.  "
4303,bible-kjv.txt,mine,"the charge of <b>mine</b> heave offerings of all the hallowed things of the children of Israel; unto thee have I given them by reason of the anointing, and to thy sons, by an ordinance for ever.  "
4304,bible-kjv.txt,before,"All the heave offerings of the holy things, which the children of Israel offer unto the LORD, have I given thee, and thy sons and thy daughters with thee, by a statute for ever: it is a covenant of salt for ever <b>before</b> the LORD unto thee and to thy seed with thee.  "
4305,bible-kjv.txt,bear,"Neither must the children of Israel henceforth come nigh the tabernacle of the congregation, lest they <b>bear</b> sin, and die.  "
4306,bible-kjv.txt,bear,"But the Levites shall do the service of the tabernacle of the congregation, and they shall <b>bear</b> their iniquity: it shall be a statute for ever throughout your generations, that among the children of Israel they have no inheritance.  "
4307,bible-kjv.txt,bear,"And ye shall <b>bear</b> no sin by reason of it, when ye have heaved from it the best of it: neither shall ye pollute the holy things of the children of Israel, lest ye die.  "
4308,bible-kjv.txt,before,"19:3 And ye shall give her unto Eleazar the priest, that he may bring her forth without the camp, and one shall slay her <b>before</b> his face: "
4309,bible-kjv.txt,before,"And Eleazar the priest shall take of her blood with his finger, and sprinkle of her blood directly <b>before</b> the tabernacle of the congregation seven times:"
4310,bible-kjv.txt,grave,"19:16 And whosoever toucheth one that is slain with a sword in the open fields, or a dead body, or a bone of a man, or a <b>grave</b>, shall be unclean seven days.  "
4311,bible-kjv.txt,grave,"19:18 And a clean person shall take hyssop, and dip it in the water, and sprinkle it upon the tent, and upon all the vessels, and upon the persons that were there, and upon him that touched a bone, or one slain, or one dead, or a <b>grave</b>: 19:19 And the clean person shall sprinkle upon the unclean on the third day, and on the seventh day: and on the seventh day he shall purify himself, and wash his clothes, and bathe himself in water, and shall be clean at even.  "
4312,bible-kjv.txt,before,"And the people chode with Moses, and spake, saying, Would God that we had died when our brethren died <b>before</b> the LORD!  "
4313,bible-kjv.txt,before,"And the LORD spake unto Moses, saying, 20:8 Take the rod, and gather thou the assembly together, thou, and Aaron thy brother, and speak ye unto the rock <b>before</b> their eyes; and it shall give forth his water, and thou shalt bring forth to them water out of the rock:"
4314,bible-kjv.txt,before,"And Moses took the rod from <b>before</b> the LORD, as he commanded him.  "
4315,bible-kjv.txt,before,"And Moses and Aaron gathered the congregation together <b>before</b> the rock, and he said unto them, Hear now, ye rebels; must we fetch "
4316,bible-kjv.txt,left,", we will not turn to the right hand nor to the <b>left</b>, until we have passed thy borders.  "
4317,bible-kjv.txt,light,"for there is no bread, neither is there any water; and our soul loatheth this <b>light</b> bread.  "
4318,bible-kjv.txt,bit,"And the LORD sent fiery serpents among the people, and they <b>bit</b> the people; and much people of Israel died.  "
4319,bible-kjv.txt,before,"And they journeyed from Oboth, and pitched at Ijeabarim, in the wilderness which is <b>before</b> Moab, toward the sunrising.  "
4320,bible-kjv.txt,left,"So they smote him, and his sons, and all his people, until there was none <b>left</b> him alive: and they possessed his land.  "
4321,bible-kjv.txt,company,"And Moab said unto the elders of Midian, Now shall this <b>company</b> lick up all that are round about us, as the ox licketh up the grass of the field.  "
4322,bible-kjv.txt,foot,"And when the ass saw the angel of the LORD, she thrust herself unto the wall, and crushed Balaam's <b>foot</b> against the wall: and he smote her again.  "
4323,bible-kjv.txt,either,"And the angel of the LORD went further, and stood in a narrow place, where was no way to turn <b>either</b> to the right hand or to the left.  "
4324,bible-kjv.txt,left,"And the angel of the LORD went further, and stood in a narrow place, where was no way to turn either to the right hand or to the <b>left</b>.  "
4325,bible-kjv.txt,mine,"I would there were a sword in <b>mine</b> hand, for now would I kill thee.  "
4326,bible-kjv.txt,head,"the LORD standing in the way, and his sword drawn in his hand: and he bowed down his <b>head</b>, and fell flat on his face.  "
4327,bible-kjv.txt,before,"behold, I went out to withstand thee, because thy way is perverse <b>before</b> me: 22:33"
4328,bible-kjv.txt,can,"Who <b>can</b> count the dust of Jacob, and the number of the fourth part of Israel?"
4329,bible-kjv.txt,last,"Let me die the death of the righteous, and let my <b>last</b> end be like his!  "
4330,bible-kjv.txt,like,"Let me die the death of the righteous, and let my last end be <b>like</b> his!  "
4331,bible-kjv.txt,mine,"I took thee to curse <b>mine</b> enemies, and, behold, thou "
4332,bible-kjv.txt,mine,"And Balak's anger was kindled against Balaam, and he smote his hands together: and Balak said unto Balaam, I called thee to curse <b>mine</b> enemies, and, behold,"
4333,bible-kjv.txt,either,"If Balak would give me his house full of silver and gold, I cannot go beyond the commandment of the LORD, to do <b>either</b> good or bad of mine own mind; but what the LORD saith, that will I speak?  "
4334,bible-kjv.txt,mine,"If Balak would give me his house full of silver and gold, I cannot go beyond the commandment of the LORD, to do either good or bad of <b>mine</b> own mind; but what the LORD saith, that will I speak?  "
4335,bible-kjv.txt,star,"I shall see him, but not now: I shall behold him, but not nigh: there shall come a <b>Star</b> out of Jacob, and a Sceptre shall rise out of Israel, and shall smite the corners of Moab, and destroy all the children of Sheth.  "
4336,bible-kjv.txt,before,"And the LORD said unto Moses, Take all the heads of the people, and hang them up <b>before</b> the LORD against the sun, that the fierce anger of the LORD may be turned away from Israel.  "
4337,bible-kjv.txt,before,"And, behold, one of the children of Israel came and brought unto his brethren a Midianitish woman in the sight of Moses, and in the sight of all the congregation of the children of Israel, who were weeping <b>before</b> the door of the tabernacle of the congregation.  "
4338,bible-kjv.txt,head,"And the name of the Midianitish woman that was slain was Cozbi, the daughter of Zur; he was <b>head</b> over a people, and of a chief house in Midian.  "
4339,bible-kjv.txt,company,"This is that Dathan and Abiram, which were famous in the congregation, who strove against Moses and against Aaron in the <b>company</b> of Korah, when they strove against the LORD: 26:10 And the earth opened her mouth, and swallowed them up together with Korah, when that company died, what time the fire devoured two hundred and fifty men: and they became a sign.  "
4340,bible-kjv.txt,company,"This is that Dathan and Abiram, which were famous in the congregation, who strove against Moses and against Aaron in the company of Korah, when they strove against the LORD: 26:10 And the earth opened her mouth, and swallowed them up together with Korah, when that <b>company</b> died, what time the fire devoured two hundred and fifty men: and they became a sign.  "
4341,bible-kjv.txt,before,"And Nadab and Abihu died, when they offered strange fire <b>before</b> the LORD.  "
4342,bible-kjv.txt,left,"And there was not <b>left</b> a man of them, save Caleb the son of Jephunneh, and Joshua the son of Nun.  "
4343,bible-kjv.txt,before,"And they stood <b>before</b> Moses, and before Eleazar the priest, and before the princes and all the congregation, by the door of the tabernacle of the congregation, saying, 27:3 Our father died in the wilderness, and he was not in the company of them that gathered themselves together against the LORD in the company of Korah; but died in his own sin, and had no sons.  "
4344,bible-kjv.txt,before,"And they stood before Moses, and <b>before</b> Eleazar the priest, and before the princes and all the congregation, by the door of the tabernacle of the congregation, saying, 27:3 Our father died in the wilderness, and he was not in the company of them that gathered themselves together against the LORD in the company of Korah; but died in his own sin, and had no sons.  "
4345,bible-kjv.txt,before,"And they stood before Moses, and before Eleazar the priest, and <b>before</b> the princes and all the congregation, by the door of the tabernacle of the congregation, saying, 27:3 Our father died in the wilderness, and he was not in the company of them that gathered themselves together against the LORD in the company of Korah; but died in his own sin, and had no sons.  "
4346,bible-kjv.txt,company,"And they stood before Moses, and before Eleazar the priest, and before the princes and all the congregation, by the door of the tabernacle of the congregation, saying, 27:3 Our father died in the wilderness, and he was not in the <b>company</b> of them that gathered themselves together against the LORD in the company of Korah; but died in his own sin, and had no sons.  "
4347,bible-kjv.txt,company,"And they stood before Moses, and before Eleazar the priest, and before the princes and all the congregation, by the door of the tabernacle of the congregation, saying, 27:3 Our father died in the wilderness, and he was not in the company of them that gathered themselves together against the LORD in the <b>company</b> of Korah; but died in his own sin, and had no sons.  "
4348,bible-kjv.txt,before,And Moses brought their cause <b>before</b> the LORD.  
4349,bible-kjv.txt,before,"For ye rebelled against my commandment in the desert of Zin, in the strife of the congregation, to sanctify me at the water <b>before</b> their eyes: that is the water of Meribah in Kadesh in the wilderness of Zin.  "
4350,bible-kjv.txt,before,"Let the LORD, the God of the spirits of all flesh, set a man over the congregation, 27:17 Which may go out <b>before</b> them, and which may go in before them, and which may lead them out, and which may bring them in; that the congregation of the LORD be not as sheep which have no shepherd.  "
4351,bible-kjv.txt,before,"Let the LORD, the God of the spirits of all flesh, set a man over the congregation, 27:17 Which may go out before them, and which may go in <b>before</b> them, and which may lead them out, and which may bring them in; that the congregation of the LORD be not as sheep which have no shepherd.  "
4352,bible-kjv.txt,before,"And the LORD said unto Moses, Take thee Joshua the son of Nun, a man in whom is the spirit, and lay thine hand upon him; 27:19 And set him <b>before</b> Eleazar the priest, and before all the congregation; and give him a charge in their sight.  "
4353,bible-kjv.txt,before,"And the LORD said unto Moses, Take thee Joshua the son of Nun, a man in whom is the spirit, and lay thine hand upon him; 27:19 And set him before Eleazar the priest, and <b>before</b> all the congregation; and give him a charge in their sight.  "
4354,bible-kjv.txt,charge,"And the LORD said unto Moses, Take thee Joshua the son of Nun, a man in whom is the spirit, and lay thine hand upon him; 27:19 And set him before Eleazar the priest, and before all the congregation; and give him a <b>charge</b> in their sight.  "
4355,bible-kjv.txt,before,"And he shall stand <b>before</b> Eleazar the priest, who shall ask counsel for him after the judgment of Urim before the LORD:"
4356,bible-kjv.txt,before,"And he shall stand before Eleazar the priest, who shall ask counsel for him after the judgment of Urim <b>before</b> the LORD:"
4357,bible-kjv.txt,before,"and he took Joshua, and set him <b>before</b> Eleazar the priest, and before all the congregation: 27:23"
4358,bible-kjv.txt,before,"and he took Joshua, and set him before Eleazar the priest, and <b>before</b> all the congregation: 27:23"
4359,bible-kjv.txt,charge,"And he laid his hands upon him, and gave him a <b>charge</b>, as the LORD commanded by the hand of Moses.  "
4360,bible-kjv.txt,season,"And the LORD spake unto Moses, saying, 28:2 Command the children of Israel, and say unto them, My offering, and my bread for my sacrifices made by fire, for a sweet savour unto me, shall ye observe to offer unto me in their due <b>season</b>.  "
4361,bible-kjv.txt,kid,"28:15 And one <b>kid</b> of the goats for a sin offering unto the LORD shall be offered, beside the continual burnt offering, and his drink offering.  "
4362,bible-kjv.txt,kid,"And their meat offering of flour mingled with oil, three tenth deals unto one bullock, two tenth deals unto one ram, 28:29 A several tenth deal unto one lamb, throughout the seven lambs; 28:30 And one <b>kid</b> of the goats, to make an atonement for you.  "
4363,bible-kjv.txt,kid,"29:5 And one <b>kid</b> of the goats for a sin offering, to make an atonement for you: 29:6"
4364,bible-kjv.txt,kid,"29:9 And their meat offering shall be of flour mingled with oil, three tenth deals to a bullock, and two tenth deals to one ram, 29:10 A several tenth deal for one lamb, throughout the seven lambs: 29:11 One <b>kid</b> of the goats for a sin offering; beside the sin offering of atonement, and the continual burnt offering, and the meat offering of it, and their drink offerings.  "
4365,bible-kjv.txt,kid,"29:16 And one <b>kid</b> of the goats for a sin offering; beside the continual burnt offering, his meat offering, and his drink offering.  "
4366,bible-kjv.txt,kid,"And on the second day ye shall offer twelve young bullocks, two rams, fourteen lambs of the first year without spot: 29:18 And their meat offering and their drink offerings for the bullocks, for the rams, and for the lambs, shall be according to their number, after the manner: 29:19 And one <b>kid</b> of the goats for a sin offering; beside the continual burnt offering, and the meat offering thereof, and their drink offerings.  "
4367,bible-kjv.txt,kid,"29:25 And one <b>kid</b> of the goats for a sin offering; beside the continual burnt offering, his meat offering, and his drink offering.  "
4368,bible-kjv.txt,bear,But if he shall any ways make them void after that he hath heard them; then he shall <b>bear</b> her iniquity.  
4369,bible-kjv.txt,charge,"And of the children of Israel's half, thou shalt take one portion of fifty, of the persons, of the beeves, of the asses, and of the flocks, of all manner of beasts, and give them unto the Levites, which keep the <b>charge</b> of the tabernacle of the LORD.  "
4370,bible-kjv.txt,charge,", Moses took one portion of fifty, both of man and of beast, and gave them unto the Levites, which kept the <b>charge</b> of the tabernacle of the LORD; as the LORD commanded Moses.  "
4371,bible-kjv.txt,charge,"And they said unto Moses, Thy servants have taken the sum of the men of war which are under our <b>charge</b>, and there lacketh not one man of us.  "
4372,bible-kjv.txt,before,"We have therefore brought an oblation for the LORD, what every man hath gotten, of jewels of gold, chains, and bracelets, rings, earrings, and tablets, to make an atonement for our souls <b>before</b> the LORD.  "
4373,bible-kjv.txt,before,"Moses and Eleazar the priest took the gold of the captains of thousands and of hundreds, and brought it into the tabernacle of the congregation, for a memorial for the children of Israel <b>before</b> the LORD.  "
4374,bible-kjv.txt,before,"Even the country which the LORD smote <b>before</b> the congregation of Israel, is a land for cattle, and thy servants have cattle: 32:5 Wherefore, said they, if we have found grace in thy sight, let this land be given unto thy servants for a possession, and bring us not over Jordan.  "
4375,bible-kjv.txt,before,"And they came near unto him, and said, We will build sheepfolds here for our cattle, and cities for our little ones: 32:17 But we ourselves will go ready armed <b>before</b> the children of Israel, until we have brought them unto their place: and our little ones shall dwell in the fenced cities because of the inhabitants of the land.  "
4376,bible-kjv.txt,before,"And Moses said unto them, If ye will do this thing, if ye will go armed <b>before</b> the LORD to war, 32:21 And will go all of you armed over Jordan before the LORD, until he hath driven out his enemies from before him, 32:22 And the land be subdued before the LORD: then afterward ye shall return, and be guiltless before the LORD, and before Israel; and this land shall be your possession before the LORD.  "
4377,bible-kjv.txt,before,"And Moses said unto them, If ye will do this thing, if ye will go armed before the LORD to war, 32:21 And will go all of you armed over Jordan <b>before</b> the LORD, until he hath driven out his enemies from before him, 32:22 And the land be subdued before the LORD: then afterward ye shall return, and be guiltless before the LORD, and before Israel; and this land shall be your possession before the LORD.  "
4378,bible-kjv.txt,before,"And Moses said unto them, If ye will do this thing, if ye will go armed before the LORD to war, 32:21 And will go all of you armed over Jordan before the LORD, until he hath driven out his enemies from <b>before</b> him, 32:22 And the land be subdued before the LORD: then afterward ye shall return, and be guiltless before the LORD, and before Israel; and this land shall be your possession before the LORD.  "
4379,bible-kjv.txt,before,"And Moses said unto them, If ye will do this thing, if ye will go armed before the LORD to war, 32:21 And will go all of you armed over Jordan before the LORD, until he hath driven out his enemies from before him, 32:22 And the land be subdued <b>before</b> the LORD: then afterward ye shall return, and be guiltless before the LORD, and before Israel; and this land shall be your possession before the LORD.  "
4380,bible-kjv.txt,before,"And Moses said unto them, If ye will do this thing, if ye will go armed before the LORD to war, 32:21 And will go all of you armed over Jordan before the LORD, until he hath driven out his enemies from before him, 32:22 And the land be subdued before the LORD: then afterward ye shall return, and be guiltless <b>before</b> the LORD, and before Israel; and this land shall be your possession before the LORD.  "
4381,bible-kjv.txt,before,"And Moses said unto them, If ye will do this thing, if ye will go armed before the LORD to war, 32:21 And will go all of you armed over Jordan before the LORD, until he hath driven out his enemies from before him, 32:22 And the land be subdued before the LORD: then afterward ye shall return, and be guiltless before the LORD, and <b>before</b> Israel; and this land shall be your possession before the LORD.  "
4382,bible-kjv.txt,before,"And Moses said unto them, If ye will do this thing, if ye will go armed before the LORD to war, 32:21 And will go all of you armed over Jordan before the LORD, until he hath driven out his enemies from before him, 32:22 And the land be subdued before the LORD: then afterward ye shall return, and be guiltless before the LORD, and before Israel; and this land shall be your possession <b>before</b> the LORD.  "
4383,bible-kjv.txt,before,"thy servants will pass over, every man armed for war, <b>before</b> the LORD to battle, as my lord saith.  "
4384,bible-kjv.txt,before,"If the children of Gad and the children of Reuben will pass with you over Jordan, every man armed to battle, <b>before</b> the LORD, and the land shall be subdued before you; then ye shall give them the land of Gilead for a possession:"
4385,bible-kjv.txt,before,"If the children of Gad and the children of Reuben will pass with you over Jordan, every man armed to battle, before the LORD, and the land shall be subdued <b>before</b> you; then ye shall give them the land of Gilead for a possession:"
4386,bible-kjv.txt,before,"We will pass over armed <b>before</b> the LORD into the land of Canaan, that the possession of our inheritance on this side Jordan may be ours.  "
4387,bible-kjv.txt,before,"And they removed from Etham, and turned again unto Pihahiroth, which is <b>before</b> Baalzephon:"
4388,bible-kjv.txt,before,and they pitched <b>before</b> Migdol.  
4389,bible-kjv.txt,before,"And they departed from <b>before</b> Pihahiroth, and passed through the midst of the sea into the wilderness, and went three days' journey in the wilderness of Etham, and pitched in Marah.  "
4390,bible-kjv.txt,before,"And they removed from Almondiblathaim, and pitched in the mountains of Abarim, <b>before</b> Nebo.  "
4391,bible-kjv.txt,before,"Then ye shall drive out all the inhabitants of the land from <b>before</b> you, and destroy all their pictures, and destroy all their molten images, and quite pluck down all their high places: 33:53"
4392,bible-kjv.txt,before,"But if ye will not drive out the inhabitants of the land from <b>before</b> you; then it shall come to pass, that those which ye let remain of them shall be pricks in your eyes, and thorns in your sides, and shall vex you in the land wherein ye dwell.  "
4393,bible-kjv.txt,before,"And they shall be unto you cities for refuge from the avenger; that the manslayer die not, until he stand <b>before</b> the congregation in judgment.  "
4394,bible-kjv.txt,before,"And the chief fathers of the families of the children of Gilead, the son of Machir, the son of Manasseh, of the families of the sons of Joseph, came near, and spake <b>before</b> Moses, and before the princes, the chief fathers of the children of Israel:"
4395,bible-kjv.txt,before,"And the chief fathers of the families of the children of Gilead, the son of Machir, the son of Manasseh, of the families of the sons of Joseph, came near, and spake before Moses, and <b>before</b> the princes, the chief fathers of the children of Israel:"
4396,bible-kjv.txt,before,"Behold, I have set the land <b>before</b> you: go in and possess the land which the LORD sware unto your fathers, Abraham, Isaac, and Jacob, to give unto them and to their seed after them.  "
4397,bible-kjv.txt,bear,"And I spake unto you at that time, saying, I am not able to <b>bear</b> you myself alone:"
4398,bible-kjv.txt,bear,"How can I myself alone <b>bear</b> your cumbrance, and your burden, and your strife? "
4399,bible-kjv.txt,can,"How <b>can</b> I myself alone bear your cumbrance, and your burden, and your strife? "
4400,bible-kjv.txt,hard,"for the judgment is God's: and the cause that is too <b>hard</b> for you, bring it unto me, and I will hear it.  "
4401,bible-kjv.txt,before,"Behold, the LORD thy God hath set the land <b>before</b> thee: go up and possess it, as the LORD God of thy fathers hath said unto thee; fear "
4402,bible-kjv.txt,before,"every one of you, and said, We will send men <b>before</b> us, and they shall search us out the land, and bring us word again by what way we must go up, and into what cities we shall come.  "
4403,bible-kjv.txt,dread,"Then I said unto you, <b>Dread</b> not, neither be afraid of them.  "
4404,bible-kjv.txt,before,"The LORD your God which goeth <b>before</b> you, he shall fight for you, according to all that he did for you in Egypt before your eyes; 1:31 "
4405,bible-kjv.txt,before,"The LORD your God which goeth before you, he shall fight for you, according to all that he did for you in Egypt <b>before</b> your eyes; 1:31 "
4406,bible-kjv.txt,bear,"And in the wilderness, where thou hast seen how that the LORD thy God bare thee, as a man doth <b>bear</b> his son, in all the way that ye went, until ye came into this place.  "
4407,bible-kjv.txt,before,"Who went in the way <b>before</b> you, to search you out a place to pitch your tents in, in fire by night, to shew you by what way ye should go, and in a cloud by day.  "
4408,bible-kjv.txt,before,"But Joshua the son of Nun, which standeth <b>before</b> thee, he shall go in thither"
4409,bible-kjv.txt,before,"Go not up, neither fight; for I am not among you; lest ye be smitten <b>before</b> your enemies.  "
4410,bible-kjv.txt,before,"And ye returned and wept <b>before</b> the LORD; but the LORD would not hearken to your voice, nor give ear unto you.  "
4411,bible-kjv.txt,foot,"And command thou the people, saying, Ye are to pass through the coast of your brethren the children of Esau, which dwell in Seir; and they shall be afraid of you: take ye good heed unto yourselves therefore: 2:5 Meddle not with them; for I will not give you of their land, no, not so much as a <b>foot</b> breadth; because I have given mount Seir unto Esau for a possession.  "
4412,bible-kjv.txt,before,"The Horims also dwelt in Seir beforetime; but the children of Esau succeeded them, when they had destroyed them from <b>before</b> them, and dwelt in their stead; as Israel did unto the land of his possession, which the LORD gave unto them.  "
4413,bible-kjv.txt,before,"2:21 A people great, and many, and tall, as the Anakims; but the LORD destroyed them <b>before</b> them; and they succeeded them, and dwelt in their stead:"
4414,bible-kjv.txt,before,"2:22 As he did to the children of Esau, which dwelt in Seir, when he destroyed the Horims from <b>before</b> them; and they succeeded them, and dwelt in their stead even unto this day: 2:23 And the Avims which dwelt in Hazerim, even unto Azzah, the Caphtorims, which came forth out of Caphtor, destroyed them, and dwelt in their stead.)  "
4415,bible-kjv.txt,dread,"This day will I begin to put the <b>dread</b> of thee and the fear of thee upon the nations that are under the whole heaven, who shall hear report of thee, and shall tremble, and be in anguish because of thee.  "
4416,bible-kjv.txt,left,"2:27 Let me pass through thy land: I will go along by the high way, I will neither turn unto the right hand nor to the <b>left</b>.  "
4417,bible-kjv.txt,before,"And the LORD said unto me, Behold, I have begun to give Sihon and his land <b>before</b> thee:"
4418,bible-kjv.txt,before,"And the LORD our God delivered him <b>before</b> us; and we smote him, and his sons, and all his people.  "
4419,bible-kjv.txt,left,", we <b>left</b> none to remain:"
4420,bible-kjv.txt,left,"So the LORD our God delivered into our hands Og also, the king of Bashan, and all his people: and we smote him until none was <b>left</b> to him remaining.  "
4421,bible-kjv.txt,before,"given you this land to possess it: ye shall pass over armed <b>before</b> your brethren the children of Israel, all that are meet for the war.  "
4422,bible-kjv.txt,can,": for what God is there in heaven or in earth, that <b>can</b> do according to thy works, and according to thy might?  "
4423,bible-kjv.txt,before,"But charge Joshua, and encourage him, and strengthen him: for he shall go over <b>before</b> this people, and he shall cause them to inherit the land which thou shalt see.  "
4424,bible-kjv.txt,charge,"But <b>charge</b> Joshua, and encourage him, and strengthen him: for he shall go over before this people, and he shall cause them to inherit the land which thou shalt see.  "
4425,bible-kjv.txt,before,"And what nation is there so great, that hath statutes and judgments so righteous as all this law, which I set <b>before</b> you this day?  "
4426,bible-kjv.txt,before,"the things which thine eyes have seen, and lest they depart from thy heart all the days of thy life: but teach them thy sons, and thy sons' sons; 4:10 Specially the day that thou stoodest <b>before</b> the LORD thy God in Horeb, when the LORD said unto me, Gather me the people together, and I will make them hear my words, that they may learn to fear me all the days that they shall live upon the earth, and that they may teach their children.  "
4427,bible-kjv.txt,ground,"The likeness of any thing that creepeth on the <b>ground</b>, the likeness of any fish that is in the waters beneath the earth: 4:19 And lest"
4428,bible-kjv.txt,left,"<b>left</b> few in number among the heathen, whither the LORD shall lead you.  "
4429,bible-kjv.txt,before,"For ask now of the days that are past, which were <b>before</b> thee, since the day that God created man upon the earth, and ask from the one side of heaven unto the other, whether there hath been any such thing as this great thing is, or hath been heard like it?  "
4430,bible-kjv.txt,like,"For ask now of the days that are past, which were before thee, since the day that God created man upon the earth, and ask from the one side of heaven unto the other, whether there hath been any such thing as this great thing is, or hath been heard <b>like</b> it?  "
4431,bible-kjv.txt,before,"God assayed to go and take him a nation from the midst of another nation, by temptations, by signs, and by wonders, and by war, and by a mighty hand, and by a stretched out arm, and by great terrors, according to all that the LORD your God did for you in Egypt <b>before</b> your eyes? "
4432,bible-kjv.txt,before,"To drive out nations from <b>before</b> thee greater and mightier than thou art, to bring thee in, to give thee their land for an inheritance, as it is this day.  "
4433,bible-kjv.txt,before,And this is the law which Moses set <b>before</b> the children of 
4434,bible-kjv.txt,before,5:7 Thou shalt have none other gods <b>before</b> me.  
4435,bible-kjv.txt,bear,Neither shalt thou <b>bear</b> false witness against thy neighbour.  
4436,bible-kjv.txt,left,Ye shall observe to do therefore as the LORD your God hath commanded you: ye shall not turn aside to the right hand or to the <b>left</b>.  
4437,bible-kjv.txt,before,"To cast out all thine enemies from <b>before</b> thee, as the LORD hath spoken.  "
4438,bible-kjv.txt,before,"And the LORD shewed signs and wonders, great and sore, upon Egypt, upon Pharaoh, and upon all his household, <b>before</b> our eyes:"
4439,bible-kjv.txt,before,"And it shall be our righteousness, if we observe to do all these commandments <b>before</b> the LORD our God, as he hath commanded us.  "
4440,bible-kjv.txt,before,"When the LORD thy God shall bring thee into the land whither thou goest to possess it, and hath cast out many nations <b>before</b> thee, the Hittites, and the Girgashites, and the Amorites, and the Canaanites, and the Perizzites, and the Hivites, and the Jebusites, seven nations greater and mightier than thou; 7:2"
4441,bible-kjv.txt,before,"And when the LORD thy God shall deliver them <b>before</b> thee; thou shalt smite them, and utterly destroy them; thou shalt make no covenant with them, nor shew mercy unto them: "
4442,bible-kjv.txt,can,how <b>can</b> I dispossess them?  
4443,bible-kjv.txt,hide,"the LORD thy God will send the hornet among them, until they that are left, and <b>hide</b> themselves from thee, be destroyed.  "
4444,bible-kjv.txt,left,"the LORD thy God will send the hornet among them, until they that are <b>left</b>, and hide themselves from thee, be destroyed.  "
4445,bible-kjv.txt,before,And the LORD thy God will put out those nations <b>before</b> thee by little and little
4446,bible-kjv.txt,before,"And he shall deliver their kings into thine hand, and thou shalt destroy their name from under heaven: there shall no man be able to stand <b>before</b> thee, until thou have destroyed them.  "
4447,bible-kjv.txt,like,"thou bring an abomination into thine house, lest thou be a cursed thing <b>like</b> it: but"
4448,bible-kjv.txt,foot,"Thy raiment waxed not old upon thee, neither did thy <b>foot</b> swell, these forty years.  "
4449,bible-kjv.txt,mine,My power and the might of <b>mine</b> hand hath gotten me this wealth.  
4450,bible-kjv.txt,before,"As the nations which the LORD destroyeth <b>before</b> your face,"
4451,bible-kjv.txt,before,"A people great and tall, the children of the Anakims, whom thou knowest, and of whom thou hast heard say, Who can stand <b>before</b> the children of Anak!  "
4452,bible-kjv.txt,can,"A people great and tall, the children of the Anakims, whom thou knowest, and of whom thou hast heard say, Who <b>can</b> stand before the children of Anak!  "
4453,bible-kjv.txt,before,"9:3 Understand therefore this day, that the LORD thy God is he which goeth over <b>before</b> thee"
4454,bible-kjv.txt,before,"; as a consuming fire he shall destroy them, and he shall bring them down <b>before</b> thy face: so shalt"
4455,bible-kjv.txt,before,"Speak not thou in thine heart, after that the LORD thy God hath cast them out from <b>before</b> thee, saying, For my righteousness the LORD hath brought me in to possess this land: but for the wickedness of "
4456,bible-kjv.txt,before,these nations the LORD doth drive them out from <b>before</b> thee.  
4457,bible-kjv.txt,before,"Not for thy righteousness, or for the uprightness of thine heart, dost thou go to possess their land: but for the wickedness of these nations the LORD thy God doth drive them out from <b>before</b> thee, and that he may perform the word which the LORD sware unto thy fathers, Abraham, Isaac, and Jacob.  "
4458,bible-kjv.txt,before,"And I took the two tables, and cast them out of my two hands, and brake them <b>before</b> your eyes.  "
4459,bible-kjv.txt,before,"And I fell down <b>before</b> the LORD, as at the first, forty days and forty nights:"
4460,bible-kjv.txt,ground,"And I took your sin, the calf which ye had made, and burnt it with fire, and stamped it, and <b>ground</b> it very small, even until it was as small as dust:"
4461,bible-kjv.txt,before,"Thus I fell down <b>before</b> the LORD forty days and forty nights, as "
4462,bible-kjv.txt,like,"<b>like</b> unto the first, and come up unto me into the mount, and make thee an ark of wood.  "
4463,bible-kjv.txt,like,"And I made an ark of shittim wood, and hewed two tables of stone <b>like</b> unto the first, and went up into the mount, having the two tables in mine hand.  "
4464,bible-kjv.txt,mine,"And I made an ark of shittim wood, and hewed two tables of stone like unto the first, and went up into the mount, having the two tables in <b>mine</b> hand.  "
4465,bible-kjv.txt,bear,"At that time the LORD separated the tribe of Levi, to <b>bear</b> the ark of the covenant of the LORD, to stand before the LORD to minister unto him, and to bless in his name, unto this day.  "
4466,bible-kjv.txt,before,"At that time the LORD separated the tribe of Levi, to bear the ark of the covenant of the LORD, to stand <b>before</b> the LORD to minister unto him, and to bless in his name, unto this day.  "
4467,bible-kjv.txt,before,"And the LORD said unto me, Arise, take thy journey <b>before</b> the people, that they may go in and possess the land, which I sware unto their fathers to give unto them.  "
4468,bible-kjv.txt,charge,"Therefore thou shalt love the LORD thy God, and keep his <b>charge</b>, and his statutes, and his judgments, and his commandments, alway.  "
4469,bible-kjv.txt,foot,"For the land, whither thou goest in to possess it, is not as the land of Egypt, from whence ye came out, where thou sowedst thy seed, and wateredst it with thy <b>foot</b>, as a garden of herbs: 11:11 But the land, whither ye go to possess it, is a land of hills and valleys, and drinketh water of the rain of heaven: 11:12 A land which the LORD thy God careth for: the eyes of the LORD thy"
4470,bible-kjv.txt,season,"That I will give you the rain of your land in his due <b>season</b>, the first rain and the latter rain, that thou mayest gather in thy corn, and thy wine, and thine oil.  "
